Province,City,Price,Bedrooms,Bathrooms,Square Feet,Property Type
British Columbia,richmond-bc,699000.0,2.0,2.0,815.0,Apt/Condo
British Columbia,richmond-bc,2474999.0,5.0,5.0,2311.0,House
British Columbia,richmond-bc,4379000.0,5.0,6.0,4364.0,House
British Columbia,richmond-bc,1799000.0,4.0,2.0,1659.0,House
British Columbia,richmond-bc,2399999.0,5.0,5.0,2378.0,House
British Columbia,richmond-bc,439000.0,0.0,1.0,406.0,Apt/Condo
British Columbia,richmond-bc,2988000.0,5.0,6.0,3514.0,House
British Columbia,richmond-bc,1888000.0,4.0,3.0,2400.0,House
British Columbia,richmond-bc,1239000.0,4.0,3.0,1699.0,Townhouse
British Columbia,richmond-bc,1699000.0,5.0,3.0,2500.0,House
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,2320000.0,5.0,4.0,3118.0,House
British Columbia,richmond-bc,1788800.0,5.0,3.0,2908.0,Duplex
British Columbia,richmond-bc,515000.0,2.0,1.0,958.0,Apt/Condo
British Columbia,richmond-bc,850000.0,3.0,2.0,1269.0,Townhouse
British Columbia,richmond-bc,1698000.0,3.0,3.0,2030.0,House
British Columbia,richmond-bc,1059000.0,3.0,3.0,1291.0,Townhouse
British Columbia,richmond-bc,1068800.0,3.0,3.0,1544.0,Townhouse
British Columbia,richmond-bc,4980000.0,5.0,6.0,4290.0,House
British Columbia,richmond-bc,540000.0,1.0,1.0,559.0,Apt/Condo
British Columbia,richmond-bc,2788000.0,4.0,3.0,2811.0,House
British Columbia,richmond-bc,2688000.0,5.0,5.0,3476.0,House
British Columbia,richmond-bc,309900.0,3.0,2.0,1190.0,Apt/Condo
British Columbia,richmond-bc,469000.0,1.0,2.0,961.0,Apt/Condo
British Columbia,richmond-bc,1480000.0,5.0,3.0,2364.0,House
British Columbia,richmond-bc,899000.0,2.0,2.0,777.0,Apt/Condo
British Columbia,richmond-bc,599000.0,1.0,1.0,516.0,Apt/Condo
British Columbia,richmond-bc,589000.0,1.0,1.0,515.0,Apt/Condo
British Columbia,richmond-bc,699000.0,2.0,2.0,821.0,Apt/Condo
British Columbia,richmond-bc,895000.0,2.0,2.0,930.0,Apt/Condo
British Columbia,richmond-bc,1599000.0,4.0,3.0,2637.0,House
British Columbia,richmond-bc,209900.0,1.0,1.0,800.0,Apt/Condo
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,449800.0,1.0,1.0,755.0,Apt/Condo
British Columbia,richmond-bc,414900.0,1.0,1.0,651.0,Apt/Condo
British Columbia,richmond-bc,1168800.0,2.0,2.0,1413.0,Apt/Condo
British Columbia,richmond-bc,1950000.0,5.0,3.0,2696.0,House
British Columbia,richmond-bc,2399800.0,3.0,5.0,2364.0,House
British Columbia,richmond-bc,2499800.0,6.0,5.0,3899.0,House
British Columbia,richmond-bc,668000.0,2.0,2.0,1038.0,Apt/Condo
British Columbia,richmond-bc,469800.0,1.0,1.0,795.0,Apt/Condo
British Columbia,richmond-bc,649000.0,1.0,1.0,671.0,Apt/Condo
British Columbia,richmond-bc,1388000.0,3.0,3.0,1305.0,Apt/Condo
British Columbia,richmond-bc,878000.0,3.0,2.0,1179.0,Apt/Condo
British Columbia,richmond-bc,1539000.0,5.0,3.0,2374.0,Duplex
British Columbia,richmond-bc,1299999.0,3.0,3.0,1450.0,Townhouse
British Columbia,richmond-bc,2090000.0,5.0,3.0,2550.0,House
British Columbia,richmond-bc,2399000.0,5.0,4.0,3016.0,House
British Columbia,richmond-bc,1699000.0,4.0,2.0,1856.0,House
British Columbia,richmond-bc,719000.0,2.0,2.0,887.0,Apt/Condo
British Columbia,richmond-bc,1725000.0,4.0,3.0,1940.0,House
British Columbia,richmond-bc,1899000.0,4.0,3.0,2015.0,House
British Columbia,richmond-bc,945000.0,2.0,2.0,1092.0,Apt/Condo
British Columbia,richmond-bc,1585000.0,4.0,3.0,1938.0,House
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,1598000.0,3.0,1.0,1697.0,House
British Columbia,richmond-bc,2199000.0,5.0,3.0,2280.0,House
British Columbia,richmond-bc,1288000.0,2.0,2.0,1318.0,Apt/Condo
British Columbia,richmond-bc,1499900.0,3.0,3.0,1858.0,House
British Columbia,richmond-bc,1399900.0,4.0,2.0,2251.0,House
British Columbia,richmond-bc,890000.0,2.0,2.0,977.0,Apt/Condo
British Columbia,richmond-bc,679900.0,2.0,2.0,974.0,Apt/Condo
British Columbia,richmond-bc,1350000.0,3.0,3.0,1832.0,House
British Columbia,richmond-bc,1199800.0,3.0,3.0,1382.0,Townhouse
British Columbia,richmond-bc,648000.0,1.0,1.0,779.0,Apt/Condo
British Columbia,richmond-bc,1024900.0,3.0,2.0,1018.0,Apt/Condo
British Columbia,richmond-bc,848000.0,2.0,2.0,826.0,Apt/Condo
British Columbia,richmond-bc,1350000.0,3.0,2.0,1316.0,Apt/Condo
British Columbia,richmond-bc,3380000.0,6.0,6.0,3797.0,House
British Columbia,richmond-bc,639000.0,1.0,1.0,650.0,Apt/Condo
British Columbia,richmond-bc,2990000.0,4.0,5.0,3715.0,House
British Columbia,richmond-bc,1760000.0,4.0,3.0,2113.0,House
British Columbia,richmond-bc,1130000.0,2.0,3.0,2177.0,Townhouse
British Columbia,richmond-bc,559000.0,2.0,2.0,1045.0,Apt/Condo
British Columbia,richmond-bc,499000.0,1.0,1.0,615.0,Apt/Condo
British Columbia,richmond-bc,3068000.0,5.0,6.0,3766.0,House
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,539000.0,2.0,2.0,937.0,Apt/Condo
British Columbia,richmond-bc,699900.0,2.0,2.0,994.0,Apt/Condo
British Columbia,richmond-bc,539000.0,2.0,2.0,956.0,Apt/Condo
British Columbia,richmond-bc,1848000.0,4.0,3.0,2547.0,House
British Columbia,richmond-bc,1099000.0,2.0,2.0,1007.0,Apt/Condo
British Columbia,richmond-bc,569000.0,1.0,1.0,619.0,Apt/Condo
British Columbia,richmond-bc,1249900.0,4.0,3.0,1688.0,Townhouse
British Columbia,richmond-bc,523800.0,1.0,1.0,537.0,Apt/Condo
British Columbia,richmond-bc,970000.0,2.0,3.0,1310.0,Townhouse
British Columbia,richmond-bc,3880000.0,5.0,6.0,4200.0,House
British Columbia,richmond-bc,4588000.0,5.0,6.0,3453.0,House
British Columbia,richmond-bc,618000.0,2.0,2.0,978.0,Apt/Condo
British Columbia,richmond-bc,2076000.0,3.0,1.0,1150.0,House
British Columbia,richmond-bc,1379000.0,4.0,3.0,1347.0,Townhouse
British Columbia,richmond-bc,2988000.0,4.0,3.0,3286.0,House
British Columbia,richmond-bc,4300000.0,0.0,,,Land/Lot
British Columbia,richmond-bc,777000.0,2.0,2.0,917.0,Apt/Condo
British Columbia,richmond-bc,739900.0,2.0,2.0,1067.0,Apt/Condo
British Columbia,richmond-bc,1285000.0,3.0,3.0,1193.0,Townhouse
British Columbia,richmond-bc,565000.0,1.0,1.0,630.0,Apt/Condo
British Columbia,richmond-bc,539900.0,1.0,1.0,455.0,Apt/Condo
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,749000.0,2.0,2.0,930.0,Apt/Condo
British Columbia,richmond-bc,999000.0,3.0,3.0,1520.0,Townhouse
British Columbia,richmond-bc,1250000.0,4.0,3.0,2004.0,Townhouse
British Columbia,richmond-bc,499000.0,1.0,1.0,579.0,Apt/Condo
British Columbia,richmond-bc,969900.0,3.0,3.0,1341.0,Townhouse
British Columbia,richmond-bc,2899000.0,5.0,5.0,3075.0,House
British Columbia,richmond-bc,609900.0,1.0,1.0,688.0,Apt/Condo
British Columbia,richmond-bc,699800.0,2.0,2.0,889.0,Apt/Condo
British Columbia,richmond-bc,1928800.0,4.0,3.0,2254.0,House
British Columbia,richmond-bc,2699000.0,5.0,5.0,3596.0,House
British Columbia,richmond-bc,2439000.0,4.0,4.0,3243.0,House
British Columbia,richmond-bc,2288000.0,3.0,3.0,2675.0,Apt/Condo
British Columbia,richmond-bc,598000.0,2.0,2.0,1038.0,Apt/Condo
British Columbia,richmond-bc,715000.0,3.0,2.0,990.0,Apt/Condo
British Columbia,richmond-bc,1580000.0,4.0,3.0,1838.0,House
British Columbia,richmond-bc,3780000.0,5.0,6.0,3882.0,House
British Columbia,richmond-bc,1399000.0,3.0,3.0,1540.0,Townhouse
British Columbia,richmond-bc,1038000.0,3.0,3.0,1400.0,Townhouse
British Columbia,richmond-bc,988000.0,2.0,2.0,1137.0,Apt/Condo
British Columbia,richmond-bc,749000.0,2.0,2.0,1129.0,Townhouse
British Columbia,richmond-bc,399000.0,1.0,1.0,642.0,Apt/Condo
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,699000.0,2.0,2.0,942.0,Apt/Condo
British Columbia,richmond-bc,699900.0,2.0,2.0,994.0,Apt/Condo
British Columbia,richmond-bc,2975000.0,6.0,5.0,4264.0,House
British Columbia,richmond-bc,656000.0,2.0,2.0,963.0,Apt/Condo
British Columbia,richmond-bc,799800.0,2.0,2.0,866.0,Apt/Condo
British Columbia,richmond-bc,1089405.0,3.0,3.0,1292.0,Townhouse
British Columbia,richmond-bc,790000.0,2.0,2.0,985.0,Townhouse
British Columbia,richmond-bc,489000.0,2.0,1.0,928.0,Apt/Condo
British Columbia,richmond-bc,2390000.0,3.0,4.0,1990.0,House
British Columbia,richmond-bc,618000.0,2.0,1.0,801.0,Apt/Condo
British Columbia,richmond-bc,1185000.0,3.0,3.0,1705.0,Townhouse
British Columbia,richmond-bc,856000.0,3.0,2.0,1201.0,Apt/Condo
British Columbia,richmond-bc,2980000.0,5.0,6.0,3473.0,House
British Columbia,richmond-bc,715000.0,2.0,2.0,808.0,Apt/Condo
British Columbia,richmond-bc,1828000.0,4.0,3.0,2392.0,House
British Columbia,richmond-bc,799800.0,2.0,2.0,1052.0,Apt/Condo
British Columbia,richmond-bc,1288000.0,3.0,3.0,1566.0,Townhouse
British Columbia,richmond-bc,379900.0,1.0,1.0,682.0,Apt/Condo
British Columbia,richmond-bc,1599000.0,0.0,,,Land/Lot
British Columbia,richmond-bc,3288000.0,5.0,2.0,2742.0,House
British Columbia,richmond-bc,1700000.0,4.0,3.0,1700.0,House
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,2288800.0,5.0,4.0,2152.0,House
British Columbia,richmond-bc,1788800.0,5.0,3.0,2908.0,Duplex
British Columbia,richmond-bc,3550000.0,0.0,,,Land/Lot
British Columbia,richmond-bc,2499000.0,5.0,5.0,3038.0,House
British Columbia,richmond-bc,2790000.0,6.0,7.0,4059.0,House
British Columbia,richmond-bc,1688888.0,6.0,4.0,4217.0,Townhouse
British Columbia,richmond-bc,699000.0,2.0,2.0,1147.0,Apt/Condo
British Columbia,richmond-bc,699900.0,2.0,2.0,994.0,Apt/Condo
British Columbia,richmond-bc,1660000.0,4.0,2.0,2027.0,House
British Columbia,richmond-bc,699000.0,2.0,2.0,817.0,Apt/Condo
British Columbia,richmond-bc,1999000.0,4.0,2.0,1568.0,House
British Columbia,richmond-bc,778000.0,2.0,2.0,944.0,Apt/Condo
British Columbia,richmond-bc,1288000.0,3.0,2.0,1166.0,Townhouse
British Columbia,richmond-bc,1698000.0,4.0,3.0,1632.0,Townhouse
British Columbia,richmond-bc,1288000.0,3.0,2.0,1145.0,Townhouse
British Columbia,richmond-bc,1498000.0,3.0,3.0,1328.0,Townhouse
British Columbia,richmond-bc,579000.0,1.0,1.0,573.0,Apt/Condo
British Columbia,richmond-bc,599999.0,2.0,2.0,811.0,Apt/Condo
British Columbia,richmond-bc,889000.0,2.0,2.0,1036.0,Townhouse
British Columbia,richmond-bc,14990000.0,7.0,8.0,14432.0,House
British Columbia,richmond-bc,3499900.0,6.0,5.0,3925.0,House
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,5880000.0,4.0,5.0,3603.0,Apt/Condo
British Columbia,richmond-bc,1149000.0,2.0,2.0,1088.0,Apt/Condo
British Columbia,richmond-bc,1439900.0,3.0,3.0,1588.0,Townhouse
British Columbia,richmond-bc,1899900.0,4.0,4.0,2225.0,Townhouse
British Columbia,richmond-bc,1090000.0,2.0,2.0,846.0,Apt/Condo
British Columbia,richmond-bc,2819000.0,5.0,6.0,3685.0,House
British Columbia,richmond-bc,1698800.0,6.0,3.0,2626.0,House
British Columbia,richmond-bc,460000.0,2.0,1.0,808.0,Apt/Condo
British Columbia,richmond-bc,2260000.0,6.0,3.0,2775.0,House
British Columbia,richmond-bc,2650000.0,5.0,6.0,3137.0,House
British Columbia,richmond-bc,5900000.0,5.0,7.0,7086.0,House
British Columbia,richmond-bc,8800000.0,9.0,9.0,12724.0,House
British Columbia,richmond-bc,878000.0,3.0,2.0,1387.0,Townhouse
British Columbia,richmond-bc,9999000.0,0.0,,1357.0,Multifamily
British Columbia,richmond-bc,4999000.0,4.0,2.0,2808.0,House
British Columbia,richmond-bc,6980000.0,9.0,7.0,7897.0,House
British Columbia,richmond-bc,1699999.0,5.0,4.0,1796.0,Duplex
British Columbia,richmond-bc,699000.0,2.0,1.0,643.0,Apt/Condo
British Columbia,richmond-bc,1658000.0,4.0,5.0,2010.0,Townhouse
British Columbia,richmond-bc,1999999.0,6.0,4.0,3564.0,House
British Columbia,richmond-bc,768000.0,2.0,2.0,941.0,Apt/Condo
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
British Columbia,richmond-bc,648000.0,2.0,2.0,1030.0,Apt/Condo
British Columbia,richmond-bc,414900.0,1.0,1.0,651.0,Apt/Condo
British Columbia,richmond-bc,12800000.0,3.0,4.0,3205.0,House
British Columbia,richmond-bc,4990000.0,5.0,7.0,5981.0,House
British Columbia,richmond-bc,4700000.0,10.0,10.0,10998.0,House
British Columbia,richmond-bc,1050000.0,2.0,2.0,1042.0,Apt/Condo
British Columbia,richmond-bc,4988000.0,6.0,7.0,4598.0,House
British Columbia,richmond-bc,695000.0,1.0,1.0,667.0,Apt/Condo
British Columbia,richmond-bc,2290000.0,3.0,4.0,2503.0,Townhouse
British Columbia,richmond-bc,599000.0,2.0,1.0,527.0,Apt/Condo
British Columbia,richmond-bc,720000.0,2.0,2.0,1431.0,Apt/Condo
British Columbia,richmond-bc,799000.0,2.0,2.0,800.0,Apt/Condo
British Columbia,richmond-bc,499000.0,2.0,1.0,873.0,Apt/Condo
British Columbia,richmond-bc,988300.0,2.0,2.0,819.0,Apt/Condo
British Columbia,richmond-bc,1288000.0,2.0,2.0,819.0,Apt/Condo
British Columbia,richmond-bc,299900.0,3.0,2.0,1140.0,Apt/Condo
British Columbia,richmond-bc,2099999.0,7.0,5.0,3252.0,House
British Columbia,richmond-bc,599000.0,1.0,1.0,631.0,Apt/Condo
British Columbia,richmond-bc,1838800.0,4.0,4.0,2225.0,House
British Columbia,richmond-bc,3988000.0,4.0,5.0,5400.0,House
British Columbia,richmond-bc,1628000.0,4.0,3.0,2363.0,House
British Columbia,richmond-bc,1599900.0,4.0,3.0,1475.0,
British Columbia,richmond-bc,1399900.0,3.0,2.0,1302.0,
British Columbia,richmond-bc,1599900.0,4.0,3.0,1496.0,
Alberta,calgary-ab,849900.0,4.0,4.0,1943.0,Duplex
Alberta,calgary-ab,375000.0,3.0,2.0,1415.0,Townhouse
Alberta,calgary-ab,665000.0,4.0,4.0,1623.0,House
Alberta,calgary-ab,424900.0,2.0,3.0,1594.0,Townhouse
Alberta,calgary-ab,294900.0,1.0,1.0,419.0,Apt/Condo
Alberta,calgary-ab,565000.0,5.0,4.0,1559.0,Duplex
Alberta,calgary-ab,465000.0,3.0,1.0,1151.0,House
Alberta,calgary-ab,875000.0,2.0,3.0,2290.0,Townhouse
Alberta,calgary-ab,430000.0,2.0,3.0,1405.0,Townhouse
Alberta,calgary-ab,1199900.0,4.0,4.0,2792.0,House
Alberta,calgary-ab,259900.0,2.0,2.0,1308.0,Apt/Condo
Alberta,calgary-ab,209900.0,1.0,1.0,588.0,Apt/Condo
Alberta,calgary-ab,330000.0,2.0,1.0,1129.0,Townhouse
Alberta,calgary-ab,363000.0,1.0,1.0,571.0,Apt/Condo
Alberta,calgary-ab,314900.0,2.0,2.0,835.0,Apt/Condo
Alberta,calgary-ab,457900.0,2.0,2.0,1021.0,Apt/Condo
Alberta,calgary-ab,974900.0,3.0,4.0,2292.0,House
Alberta,calgary-ab,247500.0,1.0,1.0,504.0,Apt/Condo
Alberta,calgary-ab,700000.0,3.0,3.0,1829.0,House
Alberta,calgary-ab,675000.0,5.0,3.0,1168.0,House
Alberta,calgary-ab,875000.0,2.0,2.0,2290.0,
Alberta,calgary-ab,849900.0,4.0,3.0,1943.0,
Alberta,calgary-ab,454900.0,2.0,3.0,2048.0,Apt/Condo
Alberta,calgary-ab,368000.0,1.0,2.0,1027.0,Apt/Condo
Alberta,calgary-ab,999900.0,4.0,4.0,2108.0,House
Alberta,calgary-ab,355000.0,2.0,1.0,536.0,Apt/Condo
Alberta,calgary-ab,1264900.0,4.0,4.0,2595.0,House
Alberta,calgary-ab,799000.0,4.0,4.0,1502.0,House
Alberta,calgary-ab,1429900.0,4.0,5.0,3083.0,House
Alberta,calgary-ab,729900.0,2.0,3.0,1628.0,Duplex
Alberta,calgary-ab,460257.0,3.0,3.0,1469.0,Townhouse
Alberta,calgary-ab,539000.0,3.0,3.0,1287.0,House
Alberta,calgary-ab,178000.0,1.0,1.0,474.0,Apt/Condo
Alberta,calgary-ab,273000.0,1.0,1.0,656.0,Apt/Condo
Alberta,calgary-ab,649900.0,4.0,4.0,1664.0,House
Alberta,calgary-ab,350000.0,2.0,1.0,877.0,Apt/Condo
Alberta,calgary-ab,890000.0,3.0,4.0,2204.0,House
Alberta,calgary-ab,475000.0,4.0,1.0,1394.0,House
Alberta,calgary-ab,329900.0,2.0,2.0,888.0,Apt/Condo
Alberta,calgary-ab,1388800.0,4.0,4.0,2078.0,House
Alberta,calgary-ab,475000.0,2.0,3.0,1370.0,Townhouse
Alberta,calgary-ab,269900.0,1.0,1.0,502.0,Apt/Condo
Alberta,calgary-ab,875000.0,2.0,2.0,2290.0,
Alberta,calgary-ab,849900.0,4.0,3.0,1943.0,
Alberta,calgary-ab,325000.0,2.0,2.0,921.0,Apt/Condo
Alberta,calgary-ab,984900.0,4.0,4.0,1988.0,Duplex
Alberta,calgary-ab,675000.0,4.0,4.0,1926.0,House
Alberta,calgary-ab,720000.0,3.0,3.0,1404.0,House
Alberta,calgary-ab,315000.0,2.0,2.0,1001.0,Apt/Condo
Alberta,calgary-ab,294000.0,1.0,1.0,401.0,Apt/Condo
Alberta,calgary-ab,299000.0,1.0,1.0,419.0,Apt/Condo
Alberta,calgary-ab,1075000.0,4.0,4.0,2164.0,House
Alberta,calgary-ab,775000.0,5.0,3.0,1480.0,House
Alberta,calgary-ab,925000.0,4.0,3.0,2445.0,House
Alberta,calgary-ab,270000.0,2.0,1.0,861.0,Apt/Condo
Alberta,calgary-ab,909900.0,5.0,4.0,1991.0,House
Alberta,calgary-ab,4500000.0,5.0,7.0,5258.0,House
Alberta,calgary-ab,680000.0,3.0,3.0,2027.0,House
Alberta,calgary-ab,199999.0,2.0,1.0,838.0,Apt/Condo
Alberta,calgary-ab,624900.0,3.0,2.0,1131.0,House
Alberta,calgary-ab,448888.0,2.0,3.0,1234.0,Townhouse
Alberta,calgary-ab,695000.0,3.0,2.0,1030.0,House
Alberta,calgary-ab,379900.0,2.0,3.0,1105.0,Townhouse
Alberta,calgary-ab,189900.0,2.0,1.0,783.0,Apt/Condo
Alberta,calgary-ab,875000.0,2.0,2.0,2290.0,
Alberta,calgary-ab,849900.0,4.0,3.0,1943.0,
Alberta,calgary-ab,1029900.0,4.0,4.0,1925.0,House
Alberta,calgary-ab,485000.0,2.0,2.0,768.0,House
Alberta,calgary-ab,829000.0,5.0,3.0,1584.0,House
Alberta,calgary-ab,345000.0,1.0,1.0,533.0,Apt/Condo
Alberta,calgary-ab,389000.0,2.0,2.0,851.0,Apt/Condo
Alberta,calgary-ab,530250.0,3.0,3.0,1688.0,Townhouse
Alberta,calgary-ab,539516.0,4.0,4.0,1290.0,Townhouse
Alberta,calgary-ab,530250.0,4.0,3.0,1724.0,Townhouse
Alberta,calgary-ab,460257.0,3.0,3.0,1505.0,Townhouse
Alberta,calgary-ab,509900.0,3.0,2.0,854.0,House
Alberta,calgary-ab,899900.0,5.0,3.0,1365.0,House
Alberta,calgary-ab,249000.0,2.0,2.0,804.0,Apt/Condo
Alberta,calgary-ab,699000.0,3.0,3.0,2119.0,House
Alberta,calgary-ab,275000.0,2.0,2.0,837.0,Apt/Condo
Alberta,calgary-ab,785000.0,3.0,2.0,427.0,Duplex
Alberta,calgary-ab,660000.0,4.0,4.0,1682.0,House
Alberta,calgary-ab,1595000.0,5.0,4.0,3910.0,House
Alberta,calgary-ab,575000.0,2.0,2.0,1171.0,Apt/Condo
Alberta,calgary-ab,1650000.0,0.0,,3898.0,Duplex
Alberta,calgary-ab,569999.0,3.0,3.0,1336.0,House
Alberta,calgary-ab,875000.0,2.0,2.0,2290.0,
Alberta,calgary-ab,849900.0,4.0,3.0,1943.0,
Alberta,calgary-ab,475000.0,2.0,2.0,1056.0,House
Alberta,calgary-ab,509000.0,2.0,3.0,1232.0,Apt/Condo
Alberta,calgary-ab,340000.0,3.0,1.0,1067.0,Townhouse
Alberta,calgary-ab,1025000.0,4.0,5.0,2849.0,Duplex
Alberta,calgary-ab,1647000.0,5.0,5.0,3405.0,House
Alberta,calgary-ab,345000.0,2.0,2.0,836.0,Apt/Condo
Alberta,calgary-ab,615000.0,3.0,4.0,1326.0,House
Alberta,calgary-ab,1630000.0,6.0,6.0,3568.0,House
Alberta,calgary-ab,768500.0,4.0,3.0,2843.0,House
Alberta,calgary-ab,560000.0,3.0,2.0,800.0,House
Alberta,calgary-ab,979900.0,3.0,1.0,666.0,House
Alberta,calgary-ab,599900.0,3.0,3.0,1764.0,Duplex
Alberta,calgary-ab,1235000.0,4.0,5.0,2606.0,House
Alberta,calgary-ab,2799900.0,5.0,6.0,3702.0,House
Alberta,calgary-ab,1178000.0,4.0,5.0,3107.0,House
Alberta,calgary-ab,429000.0,2.0,2.0,759.0,Apt/Condo
Alberta,calgary-ab,333900.0,2.0,2.0,880.0,Apt/Condo
Alberta,calgary-ab,799900.0,3.0,5.0,3079.0,Townhouse
Alberta,calgary-ab,375000.0,2.0,2.0,1023.0,Apt/Condo
Alberta,calgary-ab,460257.0,3.0,3.0,1505.0,Townhouse
Alberta,calgary-ab,875000.0,2.0,2.0,2290.0,
Alberta,calgary-ab,849900.0,4.0,3.0,1943.0,
Alberta,calgary-ab,460257.0,3.0,3.0,1539.0,Townhouse
Alberta,calgary-ab,1729000.0,0.0,,,Land/Lot
Alberta,calgary-ab,1199999.0,5.0,4.0,3102.0,House
Alberta,calgary-ab,1298800.0,5.0,4.0,2128.0,House
Alberta,calgary-ab,659000.0,5.0,3.0,1171.0,House
Alberta,calgary-ab,3795000.0,3.0,5.0,3226.0,House
Alberta,calgary-ab,698800.0,4.0,4.0,1437.0,Townhouse
Alberta,calgary-ab,464900.0,3.0,1.0,1022.0,House
Alberta,calgary-ab,818888.0,3.0,4.0,2688.0,House
Alberta,calgary-ab,214900.0,2.0,1.0,736.0,Apt/Condo
Alberta,calgary-ab,490000.0,2.0,2.0,855.0,Apt/Condo
Alberta,calgary-ab,415000.0,3.0,3.0,1447.0,Townhouse
Alberta,calgary-ab,1439000.0,4.0,4.0,2532.0,House
Alberta,calgary-ab,420000.0,2.0,3.0,1301.0,Townhouse
Alberta,calgary-ab,339900.0,2.0,2.0,879.0,Apt/Condo
Alberta,calgary-ab,430000.0,2.0,2.0,729.0,Apt/Condo
Alberta,calgary-ab,289900.0,1.0,1.0,499.0,Apt/Condo
Alberta,calgary-ab,429900.0,2.0,2.0,1063.0,Apt/Condo
Alberta,calgary-ab,154900.0,1.0,1.0,586.0,Apt/Condo
Alberta,calgary-ab,860000.0,7.0,4.0,2195.0,House
Alberta,calgary-ab,875000.0,2.0,2.0,2290.0,
Alberta,calgary-ab,849900.0,4.0,3.0,1943.0,
Alberta,calgary-ab,620000.0,3.0,4.0,1815.0,House
Alberta,calgary-ab,517250.0,3.0,3.0,1515.0,Townhouse
Alberta,calgary-ab,491000.0,3.0,3.0,1505.0,Townhouse
Alberta,calgary-ab,412955.0,3.0,2.0,827.0,Apt/Condo
Alberta,calgary-ab,360168.0,2.0,1.0,614.0,Apt/Condo
Alberta,calgary-ab,299280.0,1.0,1.0,537.0,Apt/Condo
Alberta,calgary-ab,590000.0,4.0,3.0,1048.0,House
Alberta,calgary-ab,280000.0,2.0,2.0,833.0,Apt/Condo
Alberta,calgary-ab,299999.0,2.0,1.0,621.0,Apt/Condo
Alberta,calgary-ab,400000.0,3.0,2.0,1248.0,Townhouse
Alberta,calgary-ab,199000.0,2.0,1.0,828.0,Apt/Condo
Alberta,calgary-ab,177400.0,2.0,1.0,888.0,Apt/Condo
Alberta,calgary-ab,725000.0,2.0,2.0,1389.0,Apt/Condo
Alberta,calgary-ab,460257.0,3.0,3.0,1505.0,Townhouse
Alberta,calgary-ab,565000.0,3.0,3.0,1493.0,Duplex
Alberta,calgary-ab,595000.0,2.0,1.0,817.0,House
Alberta,calgary-ab,506625.0,4.0,4.0,1292.0,Townhouse
Alberta,calgary-ab,471387.0,3.0,3.0,1467.0,Townhouse
Alberta,calgary-ab,259000.0,2.0,1.0,845.0,Apt/Condo
Alberta,calgary-ab,299900.0,2.0,2.0,841.0,Apt/Condo
Alberta,calgary-ab,875000.0,2.0,2.0,2290.0,
Alberta,calgary-ab,849900.0,4.0,3.0,1943.0,
Alberta,calgary-ab,849900.0,4.0,4.0,1890.0,House
Alberta,calgary-ab,325000.0,1.0,1.0,515.0,Apt/Condo
Alberta,calgary-ab,1885000.0,6.0,5.0,3076.0,House
Alberta,calgary-ab,999999.0,4.0,2.0,935.0,House
Alberta,calgary-ab,175000.0,1.0,1.0,455.0,Apt/Condo
Alberta,calgary-ab,510000.0,2.0,2.0,982.0,Apt/Condo
Alberta,calgary-ab,684900.0,3.0,3.0,1720.0,House
Alberta,calgary-ab,1995000.0,2.0,3.0,1719.0,Duplex
Alberta,calgary-ab,1050000.0,4.0,2.0,1386.0,House
Alberta,calgary-ab,1099900.0,3.0,3.0,1843.0,House
Alberta,calgary-ab,339900.0,3.0,1.0,1128.0,Townhouse
