Province,City,Price,Square Feet,Baths,Bedrooms,Property Type,Year Built
BC,West Vancouver,4898000.0,3803.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1948.0
BC,West Vancouver,6980000.0,6767.0,7.0,6.0,SINGLE_FAMILY_HOUSE,2013.0
BC,West Vancouver,2849000.0,2667.0,4.0,7.0,SINGLE_FAMILY_HOUSE,1965.0
BC,West Vancouver,9500000.0,6871.0,8.0,6.0,SINGLE_FAMILY_HOUSE,2013.0
BC,West Vancouver,3488000.0,4735.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1989.0
BC,West Vancouver,2849000.0,2667.0,4.0,7.0,SINGLE_FAMILY_HOUSE,1965.0
BC,West Vancouver,6198000.0,5022.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2017.0
BC,West Vancouver,6198000.0,5022.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2017.0
BC,West Vancouver,10060000.0,9755.0,6.0,5.0,SINGLE_FAMILY_HOUSE,1991.0
BC,West Vancouver,10060000.0,9755.0,6.0,5.0,SINGLE_FAMILY_HOUSE,1991.0
BC,West Vancouver,2863000.0,2665.0,4.0,4.0,SINGLE_FAMILY_HOUSE,1961.0
BC,West Vancouver,7580000.0,8419.0,6.0,5.0,SINGLE_FAMILY_HOUSE,1997.0
BC,West Vancouver,7580000.0,8419.0,6.0,5.0,SINGLE_FAMILY_HOUSE,1997.0
BC,West Vancouver,2798000.0,2550.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1976.0
BC,West Vancouver,3598000.0,2864.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1973.0
BC,West Vancouver,3598000.0,2864.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1973.0
BC,West Vancouver,995000.0,1207.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1971.0
BC,West Vancouver,995000.0,1207.0,2.0,2.0,CONDO,1971.0
BC,West Vancouver,2399000.0,2507.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1966.0
BC,West Vancouver,2399000.0,2507.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1966.0
BC,West Vancouver,1598000.0,1559.0,3.0,2.0,TOWNHOUSE,2022.0
BC,West Vancouver,2799000.0,2499.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1961.0
BC,West Vancouver,1699000.0,1625.0,3.0,2.0,SINGLE_FAMILY_HOUSE,1980.0
BC,West Vancouver,1699000.0,1625.0,3.0,2.0,CONDO,1980.0
BC,West Vancouver,9680000.0,6268.0,6.0,5.0,SINGLE_FAMILY_HOUSE,2010.0
BC,West Vancouver,2998000.0,2650.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1988.0
BC,West Vancouver,2998000.0,2650.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1988.0
BC,West Vancouver,3680000.0,3343.0,5.0,3.0,SINGLE_FAMILY_HOUSE,2003.0
BC,West Vancouver,14980000.0,8904.0,9.0,7.0,SINGLE_FAMILY_HOUSE,2020.0
BC,West Vancouver,2800000.0,2880.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2010.0
BC,West Vancouver,1280000.0,1392.0,2.0,2.0,CONDO,2022.0
BC,West Vancouver,11580000.0,7830.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2009.0
BC,West Vancouver,17800000.0,7919.0,8.0,6.0,SINGLE_FAMILY_HOUSE,1941.0
BC,West Vancouver,5298000.0,1906.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1942.0
BC,West Vancouver,4880000.0,5050.0,5.0,4.0,SINGLE_FAMILY_HOUSE,2008.0
BC,West Vancouver,9180000.0,6194.0,6.0,5.0,SINGLE_FAMILY_HOUSE,2017.0
BC,West Vancouver,2490000.0,2074.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1958.0
BC,West Vancouver,1220000.0,1316.0,2.0,2.0,CONDO,1992.0
BC,West Vancouver,999800.0,1100.0,2.0,2.0,TOWNHOUSE,2022.0
BC,West Vancouver,5280000.0,6403.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2008.0
BC,West Vancouver,3298000.0,2734.0,4.0,4.0,SINGLE_FAMILY_HOUSE,1981.0
BC,West Vancouver,3398000.0,4809.0,5.0,5.0,SINGLE_FAMILY_HOUSE,1990.0
BC,West Vancouver,7990000.0,7752.0,8.0,6.0,SINGLE_FAMILY_HOUSE,2012.0
BC,West Vancouver,2300800.0,2089.0,3.0,3.0,CONDO,2022.0
BC,West Vancouver,5999000.0,9163.0,7.0,7.0,SINGLE_FAMILY_HOUSE,1971.0
BC,West Vancouver,3688000.0,4352.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1974.0
BC,West Vancouver,1525000.0,1179.0,3.0,2.0,CONDO,2007.0
BC,West Vancouver,5895000.0,3855.0,4.0,6.0,SINGLE_FAMILY_HOUSE,1927.0
BC,West Vancouver,6390000.0,6240.0,6.0,7.0,SINGLE_FAMILY_HOUSE,2008.0
BC,West Vancouver,3088000.0,3334.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1951.0
BC,West Vancouver,2588000.0,2883.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1964.0
BC,West Vancouver,14500000.0,10291.0,8.0,7.0,SINGLE_FAMILY_HOUSE,2014.0
BC,West Vancouver,3680000.0,3343.0,5.0,3.0,SINGLE_FAMILY_HOUSE,2003.0
BC,West Vancouver,11580000.0,7830.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2009.0
BC,West Vancouver,17800000.0,7919.0,8.0,6.0,SINGLE_FAMILY_HOUSE,1941.0
BC,West Vancouver,3198000.0,2881.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1961.0
BC,West Vancouver,3280000.0,2665.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1928.0
BC,West Vancouver,2965000.0,4187.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1988.0
BC,West Vancouver,9180000.0,6194.0,6.0,5.0,SINGLE_FAMILY_HOUSE,2017.0
BC,West Vancouver,2680000.0,3247.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1976.0
BC,West Vancouver,4180000.0,3593.0,4.0,3.0,SINGLE_FAMILY_HOUSE,1954.0
BC,West Vancouver,6998000.0,6987.0,7.0,7.0,SINGLE_FAMILY_HOUSE,1997.0
BC,West Vancouver,11800000.0,5774.0,6.0,4.0,SINGLE_FAMILY_HOUSE,1988.0
BC,West Vancouver,9800000.0,8195.0,8.0,5.0,SINGLE_FAMILY_HOUSE,2009.0
BC,West Vancouver,2600000.0,3128.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1951.0
BC,West Vancouver,3980000.0,3601.0,4.0,4.0,SINGLE_FAMILY_HOUSE,1959.0
BC,West Vancouver,999800.0,1100.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2022.0
BC,West Vancouver,3398000.0,4809.0,5.0,5.0,SINGLE_FAMILY_HOUSE,1990.0
BC,West Vancouver,2790000.0,3129.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1958.0
BC,West Vancouver,530000.0,587.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1978.0
BC,West Vancouver,7990000.0,7752.0,8.0,6.0,SINGLE_FAMILY_HOUSE,2012.0
BC,West Vancouver,2490000.0,2074.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1958.0
BC,West Vancouver,7498000.0,6943.0,7.0,6.0,SINGLE_FAMILY_HOUSE,2000.0
BC,West Vancouver,2950000.0,3000.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1968.0
BC,West Vancouver,3088000.0,3334.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1951.0
BC,West Vancouver,849800.0,1037.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1963.0
BC,West Vancouver,5298000.0,1906.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1942.0
BC,West Vancouver,6888888.0,7711.0,9.0,6.0,SINGLE_FAMILY_HOUSE,1965.0
BC,West Vancouver,26888000.0,11264.0,7.0,5.0,SINGLE_FAMILY_HOUSE,2008.0
BC,West Vancouver,1599000.0,1120.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2022.0
BC,New Westminster,634900.0,817.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2008.0
BC,New Westminster,634900.0,817.0,2.0,2.0,CONDO,2008.0
BC,New Westminster,765000.0,1104.0,2.0,2.0,CONDO,2017.0
BC,New Westminster,676900.0,995.0,2.0,2.0,CONDO,2023.0
BC,New Westminster,550000.0,1433.0,2.0,2.0,CONDO,1991.0
BC,New Westminster,773900.0,1150.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2023.0
BC,New Westminster,773900.0,1150.0,2.0,2.0,CONDO,2023.0
BC,New Westminster,879900.0,1268.0,3.0,2.0,CONDO,2023.0
BC,New Westminster,619900.0,876.0,1.0,1.0,CONDO,2023.0
BC,New Westminster,549900.0,666.0,1.0,1.0,CONDO,2010.0
BC,New Westminster,849900.0,1093.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2015.0
BC,New Westminster,465000.0,730.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1990.0
BC,New Westminster,738000.0,944.0,2.0,2.0,CONDO,2020.0
BC,New Westminster,1899000.0,2552.0,7.0,7.0,SINGLE_FAMILY_HOUSE,2008.0
BC,New Westminster,1699000.0,2005.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1931.0
BC,New Westminster,2899000.0,1450.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1959.0
BC,New Westminster,1899000.0,2552.0,7.0,7.0,SINGLE_FAMILY_HOUSE,2008.0
BC,New Westminster,898800.0,1509.0,2.0,2.0,CONDO,1996.0
BC,New Westminster,539000.0,817.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2008.0
BC,New Westminster,529900.0,576.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2019.0
BC,New Westminster,424000.0,702.0,1.0,1.0,CONDO,1975.0
BC,New Westminster,679000.0,677.0,1.0,1.0,CONDO,2024.0
BC,New Westminster,1179000.0,1245.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
BC,New Westminster,699000.0,1137.0,2.0,2.0,CONDO,1991.0
BC,New Westminster,975000.0,1212.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2017.0
BC,New Westminster,2299000.0,3414.0,5.0,6.0,SINGLE_FAMILY_HOUSE,1994.0
BC,New Westminster,1149900.0,1429.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2013.0
BC,New Westminster,1999000.0,2017.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1990.0
BC,New Westminster,1149900.0,1419.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2013.0
BC,New Westminster,1075000.0,1234.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2010.0
BC,New Westminster,599000.0,937.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2012.0
BC,New Westminster,1249900.0,2746.0,4.0,3.0,TOWNHOUSE,1991.0
BC,New Westminster,1149900.0,1419.0,2.0,3.0,CONDO,2013.0
BC,New Westminster,449000.0,884.0,2.0,2.0,CONDO,1975.0
BC,New Westminster,599000.0,989.0,2.0,2.0,CONDO,2006.0
BC,New Westminster,674800.0,1199.0,2.0,2.0,CONDO,1993.0
BC,New Westminster,668000.0,958.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2013.0
BC,New Westminster,580000.0,669.0,1.0,1.0,CONDO,2008.0
BC,New Westminster,530000.0,715.0,1.0,1.0,CONDO,2009.0
BC,New Westminster,499000.0,520.0,1.0,1.0,CONDO,2020.0
BC,New Westminster,668000.0,958.0,2.0,2.0,CONDO,2013.0
BC,New Westminster,425000.0,559.0,1.0,1.0,CONDO,2008.0
BC,New Westminster,499900.0,1016.0,2.0,2.0,CONDO,1984.0
BC,New Westminster,1498000.0,1778.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,New Westminster,1498000.0,1778.0,4.0,4.0,TOWNHOUSE,2025.0
BC,New Westminster,1398000.0,1804.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,New Westminster,1450000.0,1718.0,4.0,4.0,TOWNHOUSE,2025.0
BC,New Westminster,370000.0,676.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1995.0
BC,New Westminster,799900.0,1822.0,2.0,3.0,CONDO,1995.0
BC,New Westminster,575000.0,953.0,2.0,3.0,CONDO,2003.0
BC,New Westminster,1478898.0,1405.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1948.0
BC,New Westminster,499000.0,763.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1975.0
BC,New Westminster,1478898.0,1405.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1948.0
BC,New Westminster,1750000.0,2448.0,4.0,4.0,SINGLE_FAMILY_HOUSE,1938.0
BC,New Westminster,949000.0,1193.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1991.0
BC,New Westminster,769900.0,1632.0,2.0,2.0,CONDO,1990.0
BC,New Westminster,1788000.0,2692.0,4.0,6.0,SINGLE_FAMILY_HOUSE,1944.0
BC,New Westminster,749000.0,999.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2009.0
BC,New Westminster,435000.0,688.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1986.0
BC,New Westminster,749000.0,999.0,2.0,2.0,CONDO,2009.0
BC,New Westminster,272000.0,648.0,1.0,1.0,CONDO,1968.0
BC,New Westminster,698800.0,1265.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1996.0
BC,New Westminster,419000.0,626.0,1.0,1.0,CONDO,1978.0
BC,New Westminster,799000.0,1182.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2023.0
BC,New Westminster,2590000.0,4547.0,5.0,5.0,OTHER,1890.0
BC,New Westminster,375000.0,630.0,1.0,1.0,CONDO,1994.0
BC,New Westminster,698800.0,1265.0,2.0,2.0,CONDO,1996.0
BC,New Westminster,799000.0,1182.0,3.0,2.0,TOWNHOUSE,2023.0
BC,New Westminster,449900.0,555.0,1.0,1.0,CONDO,2006.0
BC,New Westminster,479999.0,570.0,1.0,1.0,CONDO,2014.0
BC,New Westminster,599000.0,1061.0,2.0,2.0,CONDO,1998.0
BC,New Westminster,425000.0,734.0,1.0,1.0,CONDO,1974.0
BC,New Westminster,599000.0,800.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2019.0
BC,New Westminster,599000.0,970.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1988.0
BC,New Westminster,489800.0,568.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2013.0
BC,New Westminster,599000.0,800.0,2.0,2.0,CONDO,2019.0
BC,New Westminster,730000.0,1231.0,2.0,2.0,CONDO,2009.0
BC,New Westminster,595000.0,800.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2014.0
BC,New Westminster,499900.0,560.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2020.0
BC,New Westminster,565000.0,776.0,2.0,1.0,SINGLE_FAMILY_HOUSE,2006.0
BC,New Westminster,788000.0,1542.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1995.0
BC,New Westminster,549900.0,830.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1995.0
BC,New Westminster,595000.0,800.0,1.0,1.0,CONDO,2014.0
BC,New Westminster,699900.0,914.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2015.0
BC,New Westminster,739000.0,1118.0,2.0,3.0,CONDO,2007.0
BC,New Westminster,788000.0,1542.0,3.0,3.0,TOWNHOUSE,1995.0
BC,New Westminster,699900.0,914.0,2.0,2.0,CONDO,2015.0
BC,New Westminster,549900.0,628.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2014.0
BC,New Westminster,698000.0,656.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2024.0
BC,New Westminster,524900.0,600.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2020.0
BC,New Westminster,504900.0,554.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2019.0
BC,New Westminster,698000.0,656.0,1.0,1.0,CONDO,2024.0
BC,New Westminster,525000.0,917.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1975.0
BC,New Westminster,798800.0,1259.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1996.0
BC,New Westminster,749800.0,997.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2010.0
BC,New Westminster,755000.0,1045.0,2.0,2.0,CONDO,2016.0
BC,New Westminster,599888.0,1308.0,2.0,2.0,CONDO,1991.0
BC,New Westminster,564000.0,912.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1975.0
BC,New Westminster,525000.0,917.0,1.0,2.0,CONDO,1975.0
BC,New Westminster,679900.0,815.0,2.0,2.0,CONDO,2018.0
BC,New Westminster,499999.0,767.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2012.0
BC,New Westminster,1399000.0,1388.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1956.0
BC,New Westminster,379000.0,637.0,1.0,1.0,CONDO,1984.0
BC,New Westminster,729900.0,1150.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,New Westminster,1548000.0,2865.0,3.0,7.0,SINGLE_FAMILY_HOUSE,1970.0
BC,New Westminster,1000000.0,1201.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2019.0
BC,New Westminster,675000.0,1100.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1984.0
BC,New Westminster,1000000.0,1201.0,2.0,3.0,CONDO,2019.0
BC,New Westminster,1548000.0,2865.0,3.0,7.0,SINGLE_FAMILY_HOUSE,1970.0
BC,New Westminster,459900.0,823.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1994.0
BC,New Westminster,729800.0,1005.0,2.0,2.0,CONDO,2015.0
BC,New Westminster,850000.0,1362.0,2.0,3.0,CONDO,1988.0
BC,New Westminster,1399000.0,2663.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1994.0
BC,New Westminster,1399000.0,2663.0,3.0,5.0,MULTI_FAMILY,1994.0
BC,New Westminster,2198000.0,2396.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1949.0
BC,New Westminster,1399000.0,2121.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2024.0
BC,New Westminster,2198000.0,2396.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1949.0
BC,New Westminster,649900.0,1274.0,2.0,2.0,CONDO,1983.0
BC,New Westminster,1399000.0,2121.0,4.0,5.0,MULTI_FAMILY,2024.0
BC,New Westminster,599900.0,836.0,1.0,1.0,CONDO,1986.0
BC,New Westminster,929900.0,1523.0,3.0,3.0,TOWNHOUSE,2004.0
BC,New Westminster,1688800.0,3224.0,5.0,6.0,MULTI_FAMILY,2013.0
BC,New Westminster,460000.0,871.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1975.0
BC,New Westminster,898000.0,1022.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2024.0
BC,New Westminster,898000.0,1022.0,2.0,2.0,CONDO,2024.0
BC,New Westminster,1289000.0,1547.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1997.0
BC,New Westminster,889000.0,1033.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2020.0
BC,New Westminster,544900.0,815.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
BC,New Westminster,588000.0,728.0,1.0,2.0,SINGLE_FAMILY_HOUSE,2014.0
BC,New Westminster,1138000.0,1237.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2024.0
BC,New Westminster,799900.0,1524.0,3.0,3.0,TOWNHOUSE,2006.0
BC,New Westminster,1138000.0,1237.0,2.0,2.0,CONDO,2024.0
BC,New Westminster,799900.0,1626.0,3.0,3.0,TOWNHOUSE,2006.0
BC,New Westminster,520000.0,798.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1996.0
BC,New Westminster,799900.0,1633.0,3.0,3.0,TOWNHOUSE,2006.0
BC,New Westminster,574900.0,731.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1993.0
BC,New Westminster,599000.0,1246.0,2.0,2.0,CONDO,1991.0
BC,New Westminster,518000.0,1006.0,2.0,2.0,CONDO,1976.0
BC,New Westminster,540000.0,632.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2015.0
BC,New Westminster,520000.0,798.0,1.0,1.0,CONDO,1996.0
BC,New Westminster,729000.0,1114.0,2.0,2.0,TOWNHOUSE,2015.0
BC,New Westminster,579000.0,831.0,1.0,1.0,CONDO,2008.0
BC,New Westminster,399900.0,634.0,1.0,1.0,CONDO,1977.0
BC,New Westminster,2499000.0,3249.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1939.0
BC,New Westminster,749900.0,1114.0,2.0,2.0,TOWNHOUSE,2015.0
BC,New Westminster,1184400.0,2181.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1936.0
BC,New Westminster,574900.0,1100.0,1.0,2.0,TOWNHOUSE,1986.0
BC,New Westminster,549900.0,1019.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1984.0
BC,New Westminster,549900.0,1019.0,2.0,2.0,CONDO,1984.0
BC,New Westminster,750000.0,1294.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,New Westminster,750000.0,1294.0,2.0,2.0,CONDO,1990.0
BC,New Westminster,499000.0,736.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1996.0
BC,New Westminster,715000.0,855.0,2.0,2.0,CONDO,2018.0
BC,New Westminster,499000.0,736.0,1.0,1.0,CONDO,1996.0
BC,New Westminster,615000.0,924.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1996.0
BC,New Westminster,638000.0,829.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2017.0
BC,New Westminster,499000.0,613.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2012.0
BC,New Westminster,549900.0,700.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2002.0
BC,New Westminster,1599900.0,2372.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1952.0
BC,New Westminster,471000.0,865.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1995.0
BC,New Westminster,398000.0,638.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1995.0
BC,New Westminster,529900.0,586.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2015.0
BC,New Westminster,549900.0,700.0,1.0,1.0,CONDO,2002.0
BC,New Westminster,471000.0,865.0,1.0,2.0,CONDO,1995.0
BC,New Westminster,398000.0,638.0,1.0,1.0,CONDO,1995.0
BC,New Westminster,1099900.0,1207.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
BC,New Westminster,499900.0,861.0,2.0,2.0,CONDO,1984.0
BC,New Westminster,2198000.0,4659.0,4.0,6.0,SINGLE_FAMILY_HOUSE,1990.0
BC,New Westminster,599000.0,1308.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1991.0
BC,New Westminster,679000.0,915.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2007.0
BC,New Westminster,1298000.0,2593.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1947.0
BC,New Westminster,1649000.0,2953.0,4.0,6.0,SINGLE_FAMILY_HOUSE,1991.0
BC,New Westminster,495000.0,604.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2004.0
BC,New Westminster,2199000.0,4033.0,7.0,8.0,SINGLE_FAMILY_HOUSE,2010.0
BC,New Westminster,495000.0,604.0,1.0,1.0,CONDO,2004.0
BC,New Westminster,416000.0,681.0,1.0,1.0,CONDO,1974.0
BC,New Westminster,1600000.0,1824.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1940.0
BC,New Westminster,998000.0,1408.0,2.0,2.0,CONDO,2017.0
BC,New Westminster,1999000.0,2872.0,3.0,6.0,SINGLE_FAMILY_HOUSE,1926.0
BC,New Westminster,880000.0,955.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2016.0
BC,New Westminster,1999000.0,2872.0,3.0,6.0,SINGLE_FAMILY_HOUSE,1926.0
BC,New Westminster,880000.0,955.0,2.0,2.0,CONDO,2016.0
BC,New Westminster,1998000.0,4719.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1912.0
BC,New Westminster,749000.0,1188.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1990.0
BC,New Westminster,549900.0,662.0,1.0,2.0,SINGLE_FAMILY_HOUSE,2008.0
BC,New Westminster,669000.0,1230.0,2.0,2.0,CONDO,1983.0
BC,New Westminster,1998000.0,4719.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1912.0
BC,New Westminster,1848800.0,3445.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1911.0
BC,New Westminster,748888.0,1058.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2008.0
BC,New Westminster,729000.0,979.0,1.0,2.0,TOWNHOUSE,1999.0
BC,New Westminster,799900.0,1104.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2017.0
BC,New Westminster,598000.0,737.0,1.0,2.0,SINGLE_FAMILY_HOUSE,2006.0
BC,New Westminster,818000.0,1097.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2017.0
BC,New Westminster,2698000.0,3078.0,4.0,7.0,SINGLE_FAMILY_HOUSE,1936.0
BC,New Westminster,499999.0,655.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2010.0
BC,New Westminster,818000.0,1097.0,2.0,2.0,CONDO,2017.0
BC,New Westminster,1199000.0,1550.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1988.0
BC,New Westminster,569000.0,634.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2023.0
BC,New Westminster,747000.0,962.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2015.0
BC,New Westminster,999000.0,1413.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2016.0
BC,New Westminster,519800.0,669.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2010.0
BC,New Westminster,1198000.0,1530.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2023.0
BC,New Westminster,625000.0,927.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2010.0
BC,New Westminster,699000.0,1125.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1992.0
BC,New Westminster,519800.0,669.0,1.0,1.0,CONDO,2010.0
BC,New Westminster,1199999.0,1050.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1907.0
BC,New Westminster,585000.0,746.0,2.0,2.0,CONDO,2006.0
BC,New Westminster,699000.0,1125.0,2.0,2.0,CONDO,1992.0
BC,New Westminster,524900.0,666.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2010.0
BC,New Westminster,439000.0,451.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2017.0
BC,New Westminster,870000.0,1190.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2002.0
BC,New Westminster,999000.0,1644.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2022.0
BC,New Westminster,524900.0,666.0,1.0,1.0,CONDO,2010.0
BC,New Westminster,538800.0,524.0,1.0,1.0,CONDO,2024.0
BC,New Westminster,1495000.0,2461.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2017.0
BC,New Westminster,585000.0,782.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2007.0
BC,New Westminster,585000.0,782.0,2.0,2.0,CONDO,2007.0
BC,New Westminster,1449000.0,1935.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1945.0
BC,New Westminster,1449000.0,1935.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1945.0
BC,New Westminster,949000.0,1565.0,3.0,4.0,TOWNHOUSE,2005.0
BC,New Westminster,609000.0,1185.0,2.0,2.0,CONDO,1990.0
BC,New Westminster,844888.0,1498.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1995.0
